CPM_ID	CHP_ID	Dosage_ratio
UHF0100	CHP01771	0.1658
UHF0100	CHP04992	0.0829
UHF0100	CHP05984	0.0663
UHF0100	CHP05753	0.0663
UHF0100	CHP00779	0.0498
UHF0100	CHP06343	0.0116
UHF0100	CHP03343	0.005
UHF0100	CHP00004	0.005
UHF0100	CHP06282	0.005
UHF0100	CHP04861	0.005
UHF0100	CHP01161	0.005
UHF0100	CHP00844	0.005
UHF0100	CHP03342	0.005
UHF0100	CHP00360	0.005
UHF0100	CHP03344	0.005
UHF0100	CHP00948	0.005
UHF0100	CHP01127	0.005
UHF0100	CHP01323	0.005
UHF0105	CHP01758	0.1744
UHF0105	CHP06211	0.1744
UHF0105	CHP02239	0.093
UHF0105	CHP06285	0.093
UHF0105	CHP00004	0.093
UHF0105	CHP06248	0.093
UHF0105	CHP01757	0.093
UHF0105	CHP00289	0.093
UHF0105	CHP03283	0.093
UHF0101	CHP06320	0.1429
UHF0101	CHP06210	0.1429
UHF0101	CHP05557	0.1429
UHF0101	CHP01119	0.1429
UHF0101	CHP01757	0.1429
UHF0101	CHP03130	0.1429
UHF0101	CHP04571	0.1429
UHF0102	CHP03130	0.3261
UHF0102	CHP01758	0.163
UHF0102	CHP02239	0.0815
UHF0102	CHP00245	0.0815
UHF0102	CHP06210	0.0652
UHF0102	CHP01757	0.0652
UHF0102	CHP04571	0.0652
UHF0102	CHP04065	0.0543
UHF0102	CHP04482	0.0326
UHF0102	CHP01693	0.0326
UHF0102	CHP03344	0.0326
UHF0103	CHP04368	0.236
UHF0103	CHP03130	0.2022
UHF0103	CHP01758	0.1124
UHF0103	CHP02024	0.1124
UHF0103	CHP06211	0.0674
UHF0103	CHP06210	0.0674
UHF0103	CHP05360	0.0674
UHF0103	CHP01118	0.0674
UHF0103	CHP01757	0.0337
UHF0103	CHP04571	0.0337
UHF0104	CHP03130	0.2
UHF0104	CHP02239	0.1
UHF0104	CHP01758	0.1
UHF0104	CHP06211	0.1
UHF0104	CHP04368	0.1
UHF0104	CHP01757	0.1
UHF0104	CHP00245	0.1
UHF0104	CHP06227	0.08
UHF0104	CHP04482	0.04
UHF0104	CHP05360	0.04
UHF0104	CHP03344	0.04
